Facility ID,Location ID,Facility Name,Branch Street,Branch City,Branch ZIP,State,Website,Company Domain,Indoor Court Status,Qualification Status,Is Multi Location,Location Count,Source URLs
AZ-0034,AZ-0034-A,GilaValleyCentral,,Safford,,AZ,https://gilavalleycentral.net/,gilavalleycentral.net,Indoor,Confirmed Indoor,No,1,https://gilavalleycentral.net/ | https://gilavalleycentral.net/kato-programming/ | https://gilavalleycentral.net/contact-us/
AZ-0035,AZ-0035-A,grandcanyontourguide,,Williams,,AZ,https://www.grandcanyontourguide.com/,grandcanyontourguide.com,Indoor,Confirmed Indoor,No,1,https://www.grandcanyontourguide.com/ | https://www.grandcanyontourguide.com/contact/
AZ-0036,AZ-0036-A,Greenway Middle School,,Tolleson,,AZ,https://greenway.pvschools.net/,greenway.pvschools.net,Indoor,Confirmed Indoor,No,1,https://greenway.pvschools.net/ | https://greenway.pvschools.net/our-school/about-our-school | https://greenway.pvschools.net/our-school/leadership | https://greenway.pvschools.net/our-school/staff-directory | https://greenway.pvschools.net/activities/athletics | https://greenway.pvschools.net/community/facility-rental | https://greenway.pvschools.net/staff
AZ-0037,AZ-0037-A,GVRVolleyballClub,,Green Valley,,AZ,https://www.gvrvolleyball.org/,gvrvolleyball.org,Indoor,Confirmed Indoor,No,1,https://www.gvrvolleyball.org/ | https://www.gvrvolleyball.org/online-membership-form | https://www.gvrvolleyball.org/game-schedules | https://www.gvrvolleyball.org/join-our-club
AZ-0038,AZ-0038-A,Havoc Volleyball Club,,Phoenix,,AZ,https://www.havocvbc.com/,havocvbc.com,Indoor,Confirmed Indoor,No,1,https://www.havocvbc.com/ | https://www.havocvbc.com/facility
AZ-0039,AZ-0039-A,Holbrook Pickleball,,Gilbert,,AZ,https://holbrookpickleball.com/,holbrookpickleball.com,Indoor,Confirmed Indoor,No,1,https://holbrookpickleball.com/ | https://holbrookpickleball.com/collections/all-court-paddles-copy | https://holbrookpickleball.com/products/court-bag | https://holbrookpickleball.com/pages/about-us | https://holbrookpickleball.com/products/demo-kit-program | https://holbrookpickleball.com/collections/power-paddles-copy | https://holbrookpickleball.com/pages/meet-the-pros
AZ-0040,AZ-0040-A,Home Ladder,,Gilbert,,AZ,https://homeladder.com/,homeladder.com,Indoor,Confirmed Indoor,No,1,https://homeladder.com/ | https://homeladder.com/property-management/ | https://homeladder.com/about-us/ | https://homeladder.com/property-management-in-arizona-how-much-does-it-cost/ | https://homeladder.com/tenant-placement-services-phoenix-arizona-tenant-management-services-near-me/ | https://homeladder.com/best-property-management-company-gilbert-arizona-rental-property-management-near-me/ | https://homeladder.com/contact/
AZ-0041,AZ-0041-A,i9 Sports,,Phoenix,,AZ,https://www.i9sports.com/,i9sports.com,Indoor,Confirmed Indoor,No,1,https://www.i9sports.com/ | https://www.i9sports.com/find-a-program | https://www.i9sports.com/browse-all-programs | https://www.i9sports.com/about | https://www.i9sports.com/parental-pledge | https://www.i9sports.com/about/gains-for-girls | https://www.i9sports.com/contact/media-inquiries
AZ-0042,AZ-0042-A,Indoor Play List,,Mesa,,AZ,https://www.indoorplaylist.com/,indoorplaylist.com,Indoor,Confirmed Indoor,No,1,https://www.indoorplaylist.com/ | https://www.indoorplaylist.com/about | https://www.indoorplaylist.com/contact | https://www.indoorplaylist.com/playgrounds
AZ-0043,AZ-0043-A,IRVB,,Oro Valley,,AZ,https://www.nighthawkvolleyball.com/,nighthawkvolleyball.com,Indoor,Confirmed Indoor,No,1,https://www.nighthawkvolleyball.com/ | https://www.nighthawkvolleyball.com/coach | https://www.nighthawkvolleyball.com/facility-gym | https://www.nighthawkvolleyball.com/contact
